throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
2,2,7,4,12,2,29,1.8448318794487077,18.142013724643945,1514
2,1,7,1,14,5,30,1.7160917744176916,18.69508840242802,1527
1,4,7,1,16,2,31,1.5090515486576737,18.99291633935688,1526
5,0,7,1,11,16,40,1.4449374677656035,18.818803571412737,1532
2,2,14,1,8,3,30,1.399891364999535,19.49701597429328,1558
1,19,11,4,7,13,55,1.4450142701740998,18.74067090806641,1566
1,21,11,0,5,5,43,1.6457685271427436,18.595345295118598,1579
8,21,11,0,22,7,69,1.8168396160666525,18.397429403119325,1585
4,22,10,0,24,11,71,1.783168622941362,18.169085488357414,1589
13,21,5,0,15,4,58,1.865808313247312,18.298043622877458,1617
15,22,4,0,5,12,58,1.8096041031606056,18.11776805310369,1627
12,21,5,0,6,8,52,1.7573980062791092,18.926003023230194,1664
11,23,5,0,7,16,62,1.5220109662605663,19.649324934034354,1674
9,5,6,0,10,7,37,1.3398604572779287,20.930322888089943,1712
10,0,5,0,4,15,34,1.1862850637213598,21.478861459523504,1729
10,0,15,0,0,4,29,1.1670584134007191,21.91205614602225,1750
13,1,15,0,6,13,48,1.1505428755508984,21.920472494259705,1768
2,1,15,0,11,3,32,1.1704925463119482,22.93018484509358,1800
14,0,7,16,8,17,62,1.286701425148097,22.935612168438688,1833
15,0,4,15,9,6,49,1.352680038580135,23.341818997373526,1843
13,0,11,16,23,10,73,1.5257307466249266,22.28839985712842,1837
16,16,10,14,26,0,82,1.5957415332958456,21.432340536911507,1820
4,23,5,15,20,0,67,1.5063434429789027,21.669262284372184,1808
13,23,6,13,8,1,64,1.308901674736658,22.536529324339494,1803
10,18,5,12,4,15,64,1.3160550041192485,22.356458098737143,1791
6,0,5,13,0,4,28,1.2116977527305204,22.68693655775418,1795
6,1,5,13,2,14,41,1.1572501123867678,22.718048700795457,1796
3,0,5,11,1,4,24,1.079336041216356,23.36126332697033,1798
25,2,5,9,9,15,65,1.1705538078725084,22.688604171417197,1791
27,3,6,1,3,4,44,1.1481403648013104,23.234549467093366,1789
7,2,5,1,5,14,34,1.1374023584608879,23.23910200162142,1803
0,4,4,3,9,2,22,1.1332024593805519,23.704900654435317,1831
3,2,6,0,18,9,38,1.1306640720360182,24.119299069695526,1844
7,13,0,0,17,3,40,1.193028658645235,24.168245456217115,1867
14,18,6,0,7,4,49,1.185888988705386,23.91259276234659,1868
15,21,5,9,10,1,61,1.172298915044088,23.9658070559269,1852
12,24,6,1,2,13,58,1.158586326332757,22.907028656354967,1844
13,2,5,0,2,5,27,1.0413995834818446,23.500792501417585,1860
5,0,4,0,2,17,28,1.159319870779188,23.550919972144943,1880
0,1,5,0,2,4,12,0.9585917928261041,24.918939118691853,1919
3,3,6,0,2,15,29,1.0095018005771896,24.958594152665174,1938
3,0,5,0,6,3,17,0.9451138096027498,25.418420671307796,1944
3,0,15,0,7,6,31,0.8969890466166033,25.22354839862842,1933
7,15,15,0,18,1,56,1.0082913821370145,25.23168830537846,1937
9,14,2,0,18,0,43,1.0924384342651374,25.00887773562836,1945
3,9,0,0,8,4,24,1.0465528224867455,25.64381661519585,1981
12,12,10,0,2,11,47,1.0535644327350453,25.314251404907782,1987
13,0,5,0,3,5,26,1.0384319073025332,25.835302478288245,2012
6,3,6,0,1,13,29,0.9313033389269076,26.289886551889143,2028
6,1,1,0,0,5,13,0.9047604164285028,27.20574341788538,2058
5,3,2,0,1,6,17,0.8131916845466014,28.137297179157727,2076
5,2,0,0,4,3,14,0.7201933602620468,28.999044918829107,2090
3,15,0,9,2,1,30,0.7369252247600365,28.97891876104745,2101
2,8,1,0,4,0,15,0.652965986090982,29.39462785368238,2110
2,11,0,0,5,5,23,0.5411634198567717,29.9672254882544,2111
3,11,6,0,13,0,33,0.5318605599615343,30.199099579048646,2116
1,2,5,0,9,10,27,0.5892295003122235,30.030932066271582,2132
0,2,5,0,9,2,18,0.5219368264872203,30.315083977741242,2143
0,1,8,0,10,13,32,0.5749264844895154,29.99320553980764,2143
0,1,8,0,0,2,11,0.561082144359424,30.30040194126029,2160
0,12,5,0,1,6,24,0.5798773057171757,29.94713783579593,2162
0,3,5,0,5,0,13,0.5599029001068326,30.70937007794528,2172
0,2,1,0,11,5,19,0.5663414979332073,31.060035753952196,2188
0,2,5,0,15,0,22,0.5688552560478842,30.990798578128274,2189
0,2,7,0,9,1,19,0.5517431331123467,31.078064834480386,2200
0,0,9,0,7,0,16,0.541609110925492,31.233081311961456,2217
6,1,11,0,18,2,38,0.6310335841405048,30.930677935094195,2224
4,1,4,0,13,0,22,0.5623783765234396,31.345882273260678,2249
10,3,0,0,10,2,25,0.5200105910817405,32.08039942717403,2276
9,1,1,0,0,0,11,0.5315972701172856,32.1866870322133,2299
9,1,0,0,0,2,12,0.5104756468363438,32.271592714858755,2318
10,3,9,0,6,0,28,0.5787206668534932,32.32892955132785,2332
7,0,6,0,0,2,15,0.6013450565629067,32.03228882048526,2349
5,1,3,0,2,0,11,0.5621445789278697,32.375822842649384,2367
8,2,1,0,0,0,11,0.5559601153289256,33.20300092108724,2401
2,2,6,0,0,0,10,0.5622442420082574,32.94911692909091,2412
2,2,10,0,0,0,14,0.5923328127387918,33.47625404762119,2435
2,2,5,0,0,0,9,0.6121118406704185,33.959786906200456,2456
0,1,1,0,0,0,2,0.5364013937811438,34.35291827265109,2473
2,2,7,0,0,0,11,0.5077381801309631,35.011548425387495,2491
6,2,5,0,0,0,13,0.42877039929169125,35.451116178762106,2498
7,2,3,0,0,0,12,0.30443373342238605,36.0929370360555,2508
0,1,0,0,1,0,2,0.2792994156422191,36.437796876389726,2517
2,0,0,0,4,0,6,0.2517634062793921,36.62091012238597,2536
0,0,6,0,0,0,6,0.2553526044862396,37.199821269433976,2556
0,0,10,0,0,0,10,0.3079502106098281,37.354142784703676,2572
0,0,11,0,0,0,11,0.38895962255509126,37.070833250116095,2593
0,0,10,0,0,0,10,0.35976093759101774,37.77273510476571,2615
0,0,2,0,0,0,2,0.3333054030082079,38.23855655325878,2638
0,0,0,0,0,0,0,0.3635524764431994,38.0520239708587,2656
0,0,0,0,0,0,0,0.30606204300321377,38.37575331039125,2671
0,0,1,0,1,0,2,0.2620974431133959,38.97647716347952,2680
0,0,0,0,0,0,0,0.21731713613658296,39.46575090055405,2704
0,0,0,0,0,0,0,0.2605312839128865,39.583261505698914,2717
0,0,0,0,0,0,0,0.22090487364263306,40.187789871882785,2742
0,0,0,0,0,0,0,0.2205720637228383,40.51718328917639,2754
0,0,11,0,0,0,11,0.2362696833913928,40.95254104343203,2761
0,0,5,0,0,0,5,0.2250020353940183,41.06947974155576,2787
0,0,2,0,0,0,2,0.25763837060063544,41.42360930276564,2810
0,0,0,0,0,0,0,0.242558292780266,41.942317372498714,2831
0,0,4,0,0,0,4,0.20548507244617162,42.2065084930544,2855
1,0,1,0,0,0,2,0.18573864559218292,42.552390145670174,2864
0,0,9,0,0,0,9,0.21098795194943887,42.6975750073377,2877
0,0,1,0,0,0,1,0.1708677353816836,42.953017729057805,2886
0,0,0,0,0,0,0,0.1743694658309529,43.44138394394985,2900
0,0,1,0,0,0,1,0.18217282928795653,43.23907770889182,2914
0,0,0,0,0,0,0,0.14395333062492796,43.640465189202956,2919
0,0,5,0,0,0,5,0.15605011863788412,43.44253215778408,2927
0,0,5,0,0,0,5,0.18278021712991893,43.17348129015739,2929
0,0,5,0,0,0,5,0.14728632801632688,43.59942661189415,2935
0,0,5,0,0,0,5,0.12761652119108657,43.972555681977354,2949
0,0,4,0,7,0,11,0.132886982426268,43.97003111060786,2951
0,0,0,0,0,0,0,0.15933674732456096,43.88321057003499,2962
0,0,0,0,0,0,0,0.15994858662034422,44.265564442820086,2974
0,0,0,0,0,0,0,0.1673737358902136,44.315616233216524,2986
0,0,0,0,0,0,0,0.1665898628920901,44.53536967363525,2999
0,0,0,0,0,0,0,0.1634477518074789,44.67148344787028,3014
0,0,0,0,0,0,0,0.1413836152991053,45.08915814540857,3025
0,0,0,0,0,0,0,0.1395053036139618,45.4128277645893,3037
0,0,2,0,0,0,2,0.10829403533080036,45.6506039853767,3040
0,0,0,0,0,0,0,0.09939416211336938,45.78235576007998,3047
0,0,0,0,0,0,0,0.1128132948853904,45.88682246101263,3053
0,0,0,0,0,0,0,0.08114074917867135,46.12513008649495,3058
0,0,5,0,0,0,5,0.10573865979411542,46.06208304275447,3063
0,0,2,0,0,0,2,0.09276201889089718,46.26030124213281,3067
0,0,1,0,0,0,1,0.11124594345893887,46.302135700474686,3074
0,0,0,0,0,0,0,0.0841987169808233,46.464067629378626,3074
0,0,1,0,0,0,1,0.10081616493713934,46.47797779583884,3082
0,0,5,0,16,0,21,0.1430620817794787,45.900410769315975,3079
0,0,5,0,0,0,5,0.13236406131701156,46.104770709547516,3089
16,0,5,0,0,0,21,0.1410566107191664,45.895980776164116,3077
0,0,5,0,0,0,5,0.13402970459047706,46.23950382835704,3090
0,0,1,0,0,0,1,0.1209364882225403,46.33342565071796,3098
0,0,1,0,0,0,1,0.13020830876813472,46.715646405680545,3109
0,0,0,0,0,0,0,0.11416137517691229,46.55215598033775,3115
0,0,0,0,0,0,0,0.12374796908395197,46.69949829005611,3126
0,0,0,0,0,0,0,0.13055531314524163,46.709038997097885,3134
0,0,0,0,0,0,0,0.08647748046807587,47.354916890242535,3142
0,0,0,0,0,0,0,0.07883300534624622,47.36071430739183,3157
0,0,0,0,0,0,0,0.09834687055232282,47.349423948788505,3165
0,0,1,0,0,0,1,0.07927818779212538,47.930548710564956,3176
0,0,0,0,0,0,0,0.0814030221608153,47.979388550958774,3192
0,0,0,0,0,0,0,0.08056995535623565,48.30324222619783,3201
0,0,1,0,0,0,1,0.06717866297189141,48.64318441068766,3209
0,0,5,0,0,0,5,0.0904676646607557,48.48011435052099,3218
0,0,5,0,7,0,12,0.10899947927233274,48.5417804311819,3221
7,0,2,0,1,0,10,0.0767334011854081,48.74469335711197,3216
1,0,0,0,0,0,1,0.0740867660159606,48.7946518287066,3223
0,0,0,0,0,0,0,0.04511191303497954,49.16182740915032,3231
0,0,5,0,0,0,5,0.0551933373426721,48.757088178043794,3232
0,0,5,0,0,0,5,0.06913750043851011,48.644548392956644,3230
0,0,5,0,0,0,5,0.07914810467143228,48.51164692762062,3228
0,0,5,0,0,0,5,0.07660077412324896,48.60318682077317,3232
0,0,2,0,0,0,2,0.08399066326310708,48.64090533519376,3237
0,0,1,0,0,0,1,0.08310617746372619,48.71239912223267,3247
0,0,0,0,0,0,0,0.08533185064374192,48.839762998265755,3252
0,0,0,0,0,0,0,0.09205837857245841,48.76643469642354,3253
0,0,0,0,0,0,0,0.08149401832350284,48.920379652597795,3259
0,0,0,0,0,0,0,0.0831463530348974,48.94778654674197,3260
0,0,0,0,0,0,0,0.08224471712068519,49.213158254589125,3271
0,0,0,0,0,0,0,0.055951008192482575,49.56486608478508,3279
1,0,0,0,0,0,1,0.055174519779539105,50.037810108441064,3290
0,0,0,0,0,0,0,0.06103762855652457,50.141203129485916,3297
0,0,1,0,0,0,1,0.06385438756079789,50.20407697027964,3303
0,0,0,1,0,0,1,0.044505811807801485,50.274054598693965,3303
0,0,5,0,0,0,5,0.04928177537302395,50.264712740128,3305
0,0,3,0,0,0,3,0.04617801772375862,50.354239836817875,3308
0,0,0,0,0,0,0,0.04847846649186903,50.432527944679016,3312
0,0,0,0,0,0,0,0.040135628810003106,50.48479022390784,3315
0,0,0,0,0,0,0,0.062313993811075656,50.484491377450766,3321
0,0,5,0,9,0,14,0.09187012116290903,50.31287506799349,3322
0,0,6,0,0,0,6,0.08274856692881356,50.256622029604046,3320
9,0,5,0,0,0,14,0.09495829017101083,50.179033360949816,3317
0,0,5,0,0,0,5,0.09393432115318527,50.149865469856294,3316
0,0,5,0,0,0,5,0.09132718963354389,50.170793659234725,3320
0,0,1,0,0,0,1,0.09093319356636562,50.19109451184236,3321
0,0,1,0,0,0,1,0.08751708860293103,50.22389197643014,3324
0,0,0,0,0,0,0,0.0767921186828663,50.22337711106575,3324
0,0,0,0,0,0,0,0.07190991325627956,50.31451324016461,3327
0,0,0,0,0,0,0,0.0706014764860662,50.175448194171786,3332
0,0,0,0,0,0,0,0.04858019679939776,50.458047033827015,3339
0,0,0,0,0,0,0,0.030979150912068158,50.74981199736022,3346
0,0,0,0,0,0,0,0.03896412721558152,50.84641161226182,3352
0,0,0,0,0,0,0,0.04234405951008786,50.85530029898466,3354
0,0,0,0,0,0,0,0.04474305358427984,50.89648468035235,3358
1,0,0,0,0,0,1,0.05061781777439123,50.927324157879944,3362
0,0,5,0,0,0,5,0.0415211570829562,50.864921463598364,3356
0,0,2,0,4,0,6,0.043835173171662564,50.93073528289734,3358
5,0,1,0,2,0,8,0.02905867006517709,50.95671938265236,3358
1,0,0,0,0,0,1,0.0356832701400005,50.98802479656364,3360
0,0,1,0,1,0,2,0.04937822423936819,50.99168660129282,3366
1,0,6,0,0,0,7,0.04732654012895156,50.94730651919356,3367
0,0,5,0,0,0,5,0.04358480780202423,50.835635052913545,3364
0,0,6,0,0,0,6,0.05928318970577579,50.82843938332581,3363
0,0,5,0,0,0,5,0.0624280783430228,50.72160961406552,3363
1,0,3,0,0,0,4,0.08731496348194305,50.68222579614996,3370
0,0,0,0,0,0,0,0.08409535816499798,50.754437345946265,3373
0,0,0,0,0,0,0,0.08066045369172449,50.73404198800679,3378
0,0,0,0,0,0,0,0.07789079230083677,50.92719938231023,3386
0,0,0,0,0,0,0,0.04758183651646752,51.20139593939614,3392
0,0,1,0,0,0,1,0.0413681926209337,51.36952748225928,3394
1,0,0,0,0,0,1,0.047713413318939815,51.80394104488045,3402
0,0,0,0,0,0,0,0.04202495794134772,51.94502070928924,3410
0,0,0,0,0,0,0,0.050979668417796414,52.054674452783175,3417
0,0,0,0,0,0,0,0.036510457208759554,52.112078503557974,3418
0,0,0,0,0,0,0,0.0387700289263524,52.169483322066995,3423
0,0,0,0,0,0,0,0.041372697832626815,52.21662488069308,3426
0,0,5,0,0,0,5,0.03508801901350109,52.23520319762579,3428
0,0,3,0,0,0,3,0.0336342512782644,52.28219290129569,3429
0,0,1,0,0,0,1,0.029811587258366634,52.37091371805417,3434
0,0,1,0,0,0,1,0.02590170371263682,52.45638060594491,3440
0,0,1,0,0,0,1,0.023458788913540907,52.5505372060109,3445
0,0,5,0,7,0,12,0.05992050197545445,52.370124130170105,3442
0,0,6,0,0,0,6,0.059186909444586565,52.30294317916936,3443
7,0,5,0,0,0,12,0.07706772418445737,52.15165667813219,3439
0,0,5,0,1,0,6,0.060472098674846646,52.096883440745785,3434
0,0,4,0,0,0,4,0.0698219924400818,52.143334216089954,3439
0,0,0,0,0,0,0,0.06150444061502479,51.944037785071124,3447
0,0,0,0,0,0,0,0.03173571898360613,52.22519104140914,3448
0,0,0,0,0,0,0,0.018463403301054553,53.05573717835347,3451
0,0,0,0,0,0,0,0.01713838995810509,53.11294333644672,3454
0,0,0,0,0,0,0,0.028177829590096067,53.11296349305441,3459
0,0,1,0,0,0,1,0.027438088014769844,53.144525035812066,3460
0,0,0,0,0,0,0,0.03544838912232335,53.206903323922354,3466
0,0,0,0,0,0,0,0.03218073121606067,53.23820406753851,3469
0,0,1,0,0,0,1,0.03651088097170972,53.26947672108169,3474
0,0,0,0,0,0,0,0.02414015367210938,53.368051655905106,3477
0,0,0,0,0,0,0,0.012009729576133664,53.47245733860223,3477
1,0,5,0,0,0,6,0.023048862518885504,53.40487307233544,3477
1,0,1,0,2,0,4,0.027652687139952073,53.431132199915346,3478
2,0,0,0,0,0,2,0.01827898680722788,53.4467706416292,3476
0,0,0,0,0,0,0,0.019269924522995644,53.472742480996,3480
1,0,0,0,0,0,1,0.022166457632749943,53.53532182647838,3484
0,0,4,0,0,0,4,0.05073472017327701,53.36444577941149,3486
0,0,8,0,0,0,8,0.047581950527791246,53.276354847627104,3485
0,0,5,0,0,0,5,0.06869535395677251,53.26557208230683,3488
0,0,6,0,0,0,6,0.06765789523368794,52.63673445239164,3493
0,0,3,0,0,0,3,0.039314902469874145,52.839029976302314,3492
0,0,0,0,0,0,0,0.029262519192636654,53.03881612624729,3498
1,0,1,0,0,0,2,0.03455193636012879,53.06425559083098,3505
0,0,0,0,0,0,0,0.04281894577325245,53.17724451042628,3508
0,0,1,0,0,0,1,0.046081258735930504,53.17995461131171,3513
0,0,0,0,0,0,0,0.035057850467896556,53.23811214665485,3512
0,0,0,0,0,0,0,0.04164961484984664,53.30513298818598,3517
0,0,0,0,0,0,0,0.03680466086997633,53.37645488322362,3524
0,0,0,0,0,0,0,0.04157892892325369,53.43439169514104,3528
0,0,0,0,0,0,0,0.02978060001346111,53.53150843922759,3532
0,0,0,0,0,0,0,0.03540238525517214,53.60214587790739,3537
0,0,1,0,0,0,1,0.03997976631281566,53.63795352043182,3540
0,0,5,0,0,0,5,0.03588315748481905,53.60953524137251,3538
0,0,0,0,0,0,0,0.029218388814134626,53.646402236881094,3538
0,0,2,0,0,0,2,0.020158138991449442,53.71906784490037,3538
0,0,2,0,0,0,2,0.022558008809380775,53.67745675774047,3539
0,0,0,0,0,0,0,0.0221656842611838,53.73480117528668,3541
0,0,5,0,4,0,9,0.04396804856020359,53.58546944181136,3541
0,0,5,0,0,0,5,0.03261695245397337,53.66718376668038,3544
5,0,4,0,0,0,9,0.028260389517556602,53.71460825995859,3540
0,0,0,0,0,0,0,0.02591519441309954,53.743785796098685,3545
0,0,5,0,0,0,5,0.04930612272659067,53.79394949073828,3552
1,0,0,0,0,0,1,0.04279952370430463,53.86380054381657,3555
0,0,0,0,0,0,0,0.03274040509557298,53.97401390985052,3557
0,0,0,0,0,0,0,0.031883476553963355,53.98685973128725,3560
0,0,0,0,0,0,0,0.02194360510126743,54.09634530613078,3560
0,0,0,1,0,0,1,0.027363802484381132,54.08705029485818,3565
0,0,0,0,0,0,0,0.012859796246110975,54.15933028922646,3564
0,0,0,0,0,0,0,0.03234101662853263,54.2065157270809,3570
0,0,0,0,0,0,0,0.027143460967540205,54.22754013134162,3576
0,0,0,0,0,0,0,0.023445586281676273,54.373963688336715,3580
0,0,0,0,0,0,0,0.030392078846834255,54.347496867430216,3584
0,0,0,0,0,0,0,0.024997959287455088,54.42754900821787,3585
0,0,5,0,0,0,5,0.027636513818001147,54.32865810547493,3583
0,0,4,0,2,0,6,0.025605289364179544,54.39661262065512,3582
2,0,1,0,0,0,3,0.03356481622819456,54.41256321039206,3584
0,0,1,0,1,0,2,0.01828713827484947,54.487873437820305,3586
1,0,1,0,1,0,3,0.019745094164290173,54.532588237648326,3588
1,0,0,0,0,0,1,0.012066165269256267,54.579312270629295,3591
0,0,0,0,0,0,0,0.011307023447214248,54.636453402108216,3594
0,0,0,0,0,0,0,0.01749630387475707,54.6366277335092,3596
0,0,2,0,0,0,2,0.011097513021366133,54.71635446879269,3598
0,0,0,0,0,0,0,0.0204114784178504,54.73059027136689,3604
0,0,0,0,0,0,0,0.003263771107589761,54.84443041618186,3604
1,0,0,0,0,0,1,0.008644001305823015,54.87406494493859,3610
0,0,0,0,0,0,0,0.01417573736021901,54.89054356955146,3613
0,0,0,0,0,0,0,0.014569695322472664,55.02036836669918,3617
0,0,0,0,0,0,0,0.01420464109916738,54.97335599787247,3617
0,0,0,0,0,0,0,0.015618605707718832,55.06721665371709,3622
0,0,0,0,0,0,0,0.01576430075034056,55.09985264808991,3623
0,0,1,0,0,0,1,0.020068021932040072,55.1303160321794,3629
0,0,1,0,0,0,1,0.010128805157621075,55.23432918473228,3631
0,0,0,0,0,0,0,0.01871699877121974,55.2392722425767,3636
0,0,1,0,0,0,1,0.01446406046667933,55.31873645725967,3638
0,0,3,0,0,0,3,0.01839082935826686,55.32836111829248,3642
0,0,0,0,0,0,0,0.017606297455373756,55.45649462154007,3647
0,0,0,0,0,0,0,0.01650277589067735,55.45359470442387,3649
0,0,2,0,0,0,2,0.004440269182597742,55.510884589672905,3648
0,0,0,0,0,0,0,0.009279712452031045,55.5473663834017,3652
0,0,0,0,3,0,3,0.01329353846699083,55.56616565713376,3652
0,0,0,0,0,0,0,0.005244449079413629,55.60117152396283,3654
3,0,0,0,0,0,3,0.014690544043122403,55.56616633179235,3655
0,0,0,0,0,0,0,0.009555900025017064,55.63905750257176,3658
0,0,3,0,0,0,3,0.01770863306031767,55.66535460346799,3660
0,0,0,0,0,0,0,0.013341430746323345,55.724385824732416,3665
0,0,0,0,0,0,0,0.017102432025771275,55.71194192100169,3670
0,0,0,0,0,0,0,0.010249097850618378,55.8267451571724,3671
0,0,2,0,0,0,2,0.019467111242820155,55.826717154975064,3676
0,0,0,0,0,0,0,0.0051498391320791495,55.92161386873445,3675
0,0,0,0,0,0,0,0.01003364948046462,55.94825843137846,3680
0,0,0,0,0,0,0,0.015216795275244723,56.02535335048701,3686
0,0,1,0,0,0,1,0.007071252786357405,56.079694116471074,3688
0,0,0,0,0,0,0,0.011252606464807217,56.14516246273587,3693
0,0,1,0,0,0,1,0.006143661959365131,56.18394757024745,3694
0,0,0,0,0,0,0,0.0031889507428174146,56.18391165117288,3694
