throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
0,0,0,0,0,0,0,0.0028618481285654167,68.96538217452891,4348
0,0,0,0,0,0,0,0.0026292195434434304,68.98102164085978,4349
0,0,0,0,0,0,0,0.002807427772249496,68.9810204866268,4349
0,0,0,0,0,0,0,0.0025743821719019064,68.9810204866268,4350
0,0,0,0,0,0,0,0.0032847250510949816,68.9810204866268,4350
0,0,0,0,0,0,0,0.0055926360755215315,68.99669802956716,4351
0,0,0,0,0,0,0,0.004527494157196591,68.99669802956716,4351
0,0,0,0,0,0,0,0.0,69.01255602892616,4350
0,0,0,0,0,0,0,0.0,69.01255602892616,4350
0,0,0,0,0,0,0,0.0028502095355950868,69.01255602892616,4351
0,0,0,0,0,0,0,0.0015845110348328716,69.02819452066814,4352
0,0,0,0,0,0,0,0.0026600011784002242,69.04384682026756,4353
0,0,0,0,0,0,0,0.0021946544116258483,69.04384682026756,4353
0,0,0,0,0,0,0,0.002663023900974507,69.04384682026756,4353
0,0,0,0,0,0,0,0.0017496753412063486,69.04384682026756,4353
0,0,0,0,0,0,0,0.005575762361760363,69.04384682026756,4354
0,0,0,0,0,0,0,0.005723011200524123,69.05948773443353,4355
0,0,0,0,0,0,0,0.0037228403902940556,69.05948503227339,4355
0,0,0,0,0,0,0,0.0002483867649030153,69.07513297712063,4355
0,0,0,0,0,0,0,0.0038835509374223875,69.09077133273,4357
0,0,0,0,0,0,0,0.0074666157140884344,69.09077133273,4358
0,0,0,0,0,0,0,0.00018600541132847298,69.1064096707578,4357
0,0,0,0,0,0,0,0.0,69.1221090743175,4357
0,0,0,0,0,0,0,0.0,69.1221090743175,4357
0,0,0,0,0,0,0,0.0003308494763493562,69.1221090743175,4358
0,0,0,0,0,0,0,0.0,69.1377473134649,4358
0,0,0,0,0,0,0,0.0,69.1377473134649,4358
0,0,0,0,0,0,0,0.0,69.1377473134649,4358
0,0,0,0,0,0,0,0.0017544495247998392,69.1377473134649,4359
0,0,0,0,0,0,0,0.002567066641372312,69.1377473134649,4359
0,0,0,0,0,0,0,0.0,69.1377473134649,4358
0,0,0,0,0,0,0,7.634006101956758e-07,69.15339608026574,4359
1,0,0,0,0,0,1,0.002622038965335611,69.15338554246965,4360
0,0,0,0,0,0,0,0.0015204930210087162,69.1797355201648,4362
0,0,0,0,0,0,0,0.0,69.19502564816213,4362
0,0,0,0,0,0,0,0.0,69.19502564816213,4362
0,0,0,0,0,0,0,0.0,69.19502564816213,4362
0,0,0,0,0,0,0,0.0,69.19502564816213,4362
0,0,0,0,0,0,0,0.0,69.19502564816213,4362
0,0,0,0,0,0,0,0.0,69.19502564816213,4363
0,0,0,0,0,0,0,0.006277256350908834,69.19502564816213,4365
0,0,0,0,0,0,0,0.007272066491873636,69.19502564816213,4365
0,0,0,0,0,0,0,0.007559555079279653,69.19502564816213,4365
1,0,0,0,0,0,1,0.004737058304259677,69.22638099253406,4366
0,0,0,0,0,0,0,0.005327059166289207,69.22638099253406,4366
0,0,0,0,0,0,0,0.002585934336489617,69.28120251397515,4369
0,0,0,0,0,0,0,0.005287989618480336,69.28113391813822,4370
0,0,0,0,0,0,0,3.7337282370022144e-08,69.30710665552294,4370
0,0,0,0,0,0,0,0.0,69.32291947115834,4371
0,0,0,0,0,0,0,0.004124823963703641,69.2065186564544,4373
1,0,0,0,0,0,1,0.006377786936246604,69.32830976730696,4376
1,0,0,0,0,0,1,0.009231724055229429,69.34395550713728,4377
0,0,0,0,0,0,0,4.10116722132243e-08,69.37525728669164,4375
0,0,0,0,0,0,0,0.0,69.37525728669164,4375
0,0,0,0,0,0,0,0.0,69.37525728669164,4375
0,0,0,0,0,0,0,0.002099148959882178,69.37525728669164,4376
1,0,0,0,0,0,1,0.0016155474578104078,69.39089567798747,4377
0,0,0,0,0,0,0,0.004739301976134673,69.39089567798747,4379
0,0,0,0,0,0,0,0.0054089483620501505,69.4065338871216,4379
0,0,0,0,0,0,0,0.005520484926797736,69.4065338871216,4379
0,0,0,0,0,0,0,0.0003113739072841639,69.422197098308,4379
0,0,0,0,0,0,0,0.0,69.43790399502461,4379
0,0,0,0,0,0,0,0.0,69.43790399502461,4379
0,0,0,0,0,0,0,0.0,69.43790399502461,4379
0,0,0,0,0,0,0,0.0,69.43790399502461,4379
0,0,0,0,0,0,0,0.002036571492261541,69.45357466208056,4381
0,0,0,0,0,0,0,0.0,69.46921630038493,4381
0,0,0,0,0,0,0,0.0,69.46921630038493,4381
0,0,0,0,0,0,0,0.0,69.46921630038493,4381
0,0,0,0,0,0,0,0.0,69.46921630038493,4381
0,0,0,0,0,0,0,0.0,69.46921630038493,4381
0,0,0,0,0,0,0,0.004816169532724155,69.46921630038493,4384
0,0,0,0,0,0,0,0.0026650711320668637,69.50050879545603,4384
0,0,0,0,0,0,0,0.004287462859152219,69.50050879545603,4385
0,0,0,0,0,0,0,7.72397432732257e-07,69.52649147661263,4385
1,0,0,0,0,0,1,0.004663123234731949,69.52649147661263,4387
0,0,0,0,0,0,0,0.002808327761001957,69.52649147661263,4387
0,0,0,0,0,0,0,0.0,69.55776805418049,4387
0,0,0,0,0,0,0,0.0,69.55776805418049,4387
1,0,0,0,0,0,1,0.0015277494998190428,69.54743355415218,4388
0,0,0,0,0,0,0,0.0055193119080005895,69.56758686496057,4389
0,0,0,0,0,0,0,0.0,69.56758686496057,4387
0,0,0,0,0,0,0,0.0004748087874837255,69.56758686496057,4388
0,0,0,0,0,0,0,0.0,69.58334353389628,4388
0,0,0,0,0,0,0,0.0011917658550992037,69.58334353389628,4389
0,0,0,0,0,0,0,0.0,69.59898191862658,4389
0,0,0,0,0,0,0,0.001683852742716139,69.59898191862658,4390
0,0,0,0,0,0,0,0.0007639486201596388,69.61462951673914,4392
0,0,0,0,0,0,0,0.0026648902000188453,69.63026772680304,4392
0,0,0,0,0,0,0,0.0019037907777518673,69.63026772680304,4392
