throughput_KLONGTEI,throughput_KASEMRAT,throughput_NARANONG,throughput_SUNLAKAKHON,throughput_RAMA4, throughput_ATTHAKAVI_RAMA4,throughput,mean_speed,jamlength_percent,Backlog
11,21,9,11,21,5,78,1.7652431942747655,18.874515567797165,1664
1,30,7,11,25,4,78,2.054686080619794,19.025682194436847,1671
14,26,4,13,17,6,80,2.0632759987044453,19.07963906845863,1678
10,18,10,8,12,4,62,1.9207721450630526,19.76196346952463,1699
5,20,15,8,11,1,60,1.9355638529959294,19.412776674566647,1711
7,11,15,16,6,4,59,1.932638773336339,19.182472985913588,1707
10,6,16,21,8,6,67,1.9668400624843865,19.319017629009323,1724
6,11,8,18,9,6,58,1.9084773302032876,20.2430672060389,1738
8,8,6,8,8,2,40,1.7409966161154566,20.61124433485891,1745
10,7,6,2,2,3,30,1.6251343707309958,21.396257231780474,1765
11,12,5,1,4,8,41,1.5161139488031878,21.24415223238149,1767
11,10,5,17,9,7,59,1.4907806412679876,21.346320052321314,1754
15,6,5,12,13,7,58,1.5134009569162101,20.87256711363059,1757
14,9,5,12,8,7,55,1.362571445608458,21.042846471485102,1751
12,7,6,2,9,6,42,1.325872557564822,21.462031072684123,1768
0,3,5,16,6,7,37,1.2167100086376907,22.275055393925737,1772
34,1,8,9,8,6,66,1.347666281854409,21.7517455544934,1764
13,3,11,1,7,7,42,1.3747085427415606,21.577760284515694,1775
9,23,4,0,8,7,51,1.4971858621523695,20.87960857500768,1786
14,28,3,15,5,7,72,1.5984866219648581,20.993833550991447,1798
7,18,5,15,4,6,55,1.7066092249167584,20.763057648117833,1797
5,16,6,10,5,7,49,1.7649621123826653,20.795867780238275,1804
7,17,5,5,8,7,49,1.6637729042623908,21.297470318983578,1810
8,13,6,2,5,6,40,1.5389340426279265,22.02969486512928,1831
4,3,5,2,6,7,27,1.410185631721119,22.69468578887186,1846
7,7,7,3,6,6,36,1.2271874894034736,23.60070673302409,1849
11,6,6,5,5,6,39,1.3041843800321926,23.49697903008082,1871
5,3,5,13,7,7,40,1.3771606093491646,23.48537775575255,1879
5,1,7,17,6,7,43,1.3192269907670575,23.49902918927465,1905
0,14,8,9,16,6,53,1.3372974706570022,24.170684179323068,1914
2,16,6,5,7,7,43,1.3974669150881631,23.533853794539258,1917
0,10,7,2,14,7,40,1.4260428757748167,23.168931273000943,1927
0,10,6,15,16,7,54,1.3788054643852587,23.309047651690847,1902
3,11,5,5,12,6,42,1.295647249757779,23.290044870921367,1904
3,4,6,4,15,7,39,1.101518308798016,24.475623156349013,1911
0,4,5,1,4,8,22,0.9986312166461729,24.98708583055832,1928
6,1,6,17,19,5,54,1.1856402587922656,24.458388781028003,1929
2,21,6,13,26,7,75,1.4240628444462553,23.00884255832744,1913
11,27,7,1,28,6,80,1.5512638566239039,22.825324400160937,1907
9,29,9,2,12,15,76,1.4183036374130849,23.227840353897076,1924
8,26,9,7,5,15,70,1.4484630732581698,23.548170576250097,1931
8,26,9,12,13,18,86,1.489860275893064,23.49405202211357,1924
14,18,5,10,11,18,76,1.4420761766876513,22.838113200024047,1913
9,18,5,12,18,14,76,1.6020092502679775,22.427909610557734,1907
2,16,5,6,23,18,70,1.6624730913026964,22.093642325142824,1916
38,13,5,11,7,11,85,1.5892652707497128,22.43943576553135,1918
14,13,5,13,12,12,69,1.359812233477422,23.29325300370977,1945
10,15,5,7,10,6,53,1.1783712711780814,24.41138233931957,1972
7,7,5,15,5,18,57,1.2702457404700214,24.560116387009902,1996
14,15,5,15,3,15,67,1.3234661469403106,25.188675034560195,2002
14,19,5,16,10,14,78,1.489922948996097,24.73503333698559,2004
32,22,5,14,21,12,106,1.5865483430186753,23.823358840422532,2000
24,21,5,13,28,13,104,1.5918579467207075,23.861191975504198,1980
29,24,9,9,22,15,108,1.4522472617930298,24.43307231044871,1961
15,11,13,7,11,13,70,1.4515242807888722,23.991431684580217,1965
7,7,10,4,21,13,62,1.5577190407806751,23.33457430138251,1966
7,10,14,2,24,13,70,1.5017693078548346,23.58282305165076,1963
6,11,13,5,6,6,47,1.4577744936006163,24.280842475263054,1976
2,11,12,3,6,7,41,1.411035288928145,24.875382536739828,2007
9,10,11,4,23,11,68,1.3744127850051338,24.698825271836437,1989
16,7,11,2,23,11,70,1.3558322743605413,24.80409811493657,1972
16,8,12,18,13,13,80,1.2990270020607595,24.9829941250163,1965
6,5,8,18,11,9,57,1.2376816974785445,24.837239096524137,1969
1,9,7,12,7,9,45,1.2014017096511644,25.356446701636305,1985
0,7,9,10,0,3,29,1.1518550691864329,25.957114831332476,2013
0,22,7,6,0,1,36,1.1077396225814073,25.77532493688505,2010
0,30,15,1,0,1,47,1.181523324569454,25.26397710502428,2026
7,30,15,3,18,10,83,1.1672017597594675,25.614953182844555,2013
13,25,15,2,23,6,84,1.1293095139078706,25.611642599081016,2006
16,10,15,2,16,6,65,1.0801370308487537,26.051608037466508,2001
9,8,16,8,5,6,52,0.9461820927905794,26.432746933817917,1991
4,9,15,10,0,6,44,0.9130380887129781,26.546875847459116,1984
0,8,15,12,0,5,40,0.8757602962830269,26.760653460553815,1986
12,8,10,10,0,5,45,0.82747160600759,27.059841293013054,1989
7,7,5,6,11,6,42,0.7486896171264341,27.42974878480954,1999
5,7,5,6,4,6,33,0.8190144916086064,27.492348235128652,2017
4,7,5,5,3,6,30,0.783267820797862,27.45536070977701,2028
10,7,5,4,0,5,31,0.8627157399666895,27.200668939607922,2047
7,17,5,6,4,12,51,0.9326527691650254,26.96952792825038,2058
12,22,5,6,2,8,55,0.9903103917842988,26.91951017222783,2055
16,24,5,1,7,5,58,1.0485632790194586,26.45931646948637,2061
11,21,5,17,14,7,75,1.2088713587008193,25.926420304362125,2060
13,21,5,21,8,7,75,1.4571580608910883,24.934248741085057,2061
16,20,5,22,5,6,74,1.5554175054815296,24.719157857510343,2066
13,16,6,23,17,11,86,1.5306040607442042,24.68194669865647,2064
21,8,5,21,9,11,75,1.316911948444095,25.326078873937664,2043
1,9,6,20,10,6,52,1.1451380045882416,26.032411338230236,2038
21,5,5,13,9,6,59,1.0821886677211254,25.54409573706137,2019
10,5,8,14,7,8,52,1.0262395322471627,25.550092714163178,2014
9,8,10,2,8,7,44,1.1181549767799916,25.70720334099389,2025
12,7,7,1,13,5,45,1.087460681488991,26.28122681727254,2031
6,13,7,16,8,6,56,1.1607769671121975,25.981070997291134,2046
5,16,11,15,12,8,67,1.3046352175816045,25.469831962697832,2039
10,16,8,14,10,7,65,1.369166650621007,24.750981756267873,2027
10,9,4,16,22,5,66,1.3500054586327983,24.825983524402282,2034
10,7,5,10,27,4,63,1.4279073887822658,24.581425929133264,2030
10,18,6,12,25,7,78,1.6409943195964976,24.174661477072227,2027
11,17,5,15,8,6,62,1.5511127445275212,24.711078016989795,2056
7,11,5,8,8,12,51,1.3144659459899555,26.029086209364102,2079
11,7,5,8,5,18,54,1.2597164964944907,26.241191519091608,2089
7,11,4,4,6,16,48,1.1760439499400661,26.489992618115412,2101
3,12,6,1,18,11,51,1.2087186097396114,26.91913017736206,2104
26,15,4,3,11,11,70,1.2401311790084402,26.92310052994546,2099
11,15,6,6,12,13,63,1.1003254319344475,27.54098006506802,2086
11,10,6,14,10,13,64,1.0643329870725127,27.159487306517725,2093
10,8,5,9,25,6,63,1.2386049568196087,26.76737034438479,2108
10,11,0,5,19,6,51,1.2751147431410064,27.095933366941722,2128
10,10,5,9,6,7,47,1.107073648471677,27.727941945442964,2157
13,6,8,4,9,4,44,1.0663830272418753,28.060771248009527,2163
9,20,9,4,11,2,55,1.0927521465750083,28.24483084815055,2172
8,21,9,5,22,2,67,1.1287392083809733,27.76630671799277,2164
25,21,7,4,23,4,84,1.0879622162969722,27.510236598066157,2148
16,17,5,8,8,10,64,0.9992348248324039,27.41800274668631,2125
2,20,6,0,6,8,42,0.9218347056588458,27.932465740137264,2130
4,14,5,0,13,9,45,0.915443826708119,27.90343367471652,2133
3,16,7,0,11,8,45,0.9082690158760801,27.894105523645102,2137
12,13,9,11,8,8,61,1.019513892920119,27.90838193262331,2154
6,8,8,14,8,9,53,0.9618419096721128,27.309404631056964,2139
6,11,10,14,12,10,63,1.0733450540720797,26.80863799543972,2129
9,9,9,15,14,9,65,1.2125081210235418,26.27298610390251,2111
4,15,5,15,13,7,59,1.1382051678651823,26.597402178864016,2104
3,17,4,14,10,5,53,1.2411619174875692,25.900896063165213,2094
4,19,7,14,8,5,57,1.324225085962791,25.131271696055066,2086
6,18,5,15,13,5,62,1.4412534799101444,24.248440269779618,2079
6,20,10,17,6,5,64,1.4675491235021283,24.306574433664395,2099
5,13,9,12,5,6,50,1.359205278350655,24.989267990626374,2119
5,8,10,9,7,7,46,1.306195893503541,25.579108748770164,2125
9,6,10,2,17,5,49,1.2776639679175161,25.884108211465172,2134
3,4,10,3,20,5,45,1.2030281614278826,26.90398956117653,2162
7,8,10,13,18,5,61,1.1671546711298655,27.91513540042591,2192
14,9,10,13,9,6,61,1.167336345762318,27.52310737586227,2206
6,8,10,14,9,6,53,1.0821918047574055,28.340840204087993,2212
8,3,8,11,2,5,37,1.057275145802727,28.50104779559641,2221
8,7,5,13,11,5,49,1.0021438364266684,28.83493798174984,2232
6,9,6,11,7,6,45,0.9427203980119017,29.30630082296584,2243
7,14,11,14,8,5,59,0.9847816813295741,29.218508229529856,2254
5,16,7,13,8,5,54,0.9402944076097036,29.8075120594107,2273
8,10,6,4,8,5,41,0.9623961062067353,29.812547393546325,2304
4,8,5,5,11,5,38,0.9456794145707189,30.272180066567714,2322
8,6,12,7,8,5,46,0.9120323881273064,30.225272691075116,2320
6,7,6,4,4,5,32,0.9347864221853718,30.70723247314087,2344
3,8,7,2,5,3,28,0.9579758330552417,30.70031989091485,2359
7,7,11,9,9,3,46,1.0034429545267864,30.289625600214094,2363
8,10,12,10,4,4,48,1.018147374278472,30.202949078570832,2381
24,9,6,7,8,3,57,1.1010237212370586,29.926095903875797,2385
17,19,8,3,7,6,60,1.1187359734123423,30.06584717514079,2389
7,28,5,7,16,3,66,1.2057536233548218,29.043991016726583,2387
2,27,5,6,17,7,64,1.2703901172090486,29.1215903158412,2377
5,29,5,7,1,12,59,1.14209996399,30.025093574992646,2381
7,15,5,7,7,9,50,0.9671970157286575,30.80275290915258,2385
6,18,5,6,12,6,53,0.9999333724690518,30.686961123600227,2380
8,11,14,7,16,7,63,1.0790982291911255,29.76091180096004,2386
9,10,18,7,13,7,64,1.028444247475296,29.635812524218608,2383
3,7,9,10,10,4,43,0.9993448973117464,30.156661645977707,2399
3,20,9,13,19,6,70,1.0673342106546861,30.313471657910156,2395
1,19,13,7,7,5,52,1.1057227744655498,29.953809767521108,2409
1,19,12,8,1,16,57,1.2141563503568307,29.84964790125389,2416
0,21,11,8,1,19,60,1.1793789141746494,29.733602371093898,2423
20,23,8,7,12,21,91,1.1111722178431032,29.460273179704554,2397
1,12,4,16,11,15,59,1.1171301865647967,29.826382468006994,2413
3,11,8,16,7,17,62,1.05326876435962,30.201399002254934,2400
6,9,6,14,3,13,51,1.044173409038728,30.177006598677465,2389
1,11,7,14,16,11,60,1.114759660164168,29.046835090892,2374
0,12,5,13,16,9,55,1.2242898021134925,28.854989739601322,2368
1,7,5,12,13,11,49,1.1921240223196015,28.402531651500638,2344
0,12,6,13,16,12,59,1.103988939762785,28.76630408231483,2342
1,12,6,9,12,9,49,0.9616118653317525,29.814241076851157,2354
4,29,5,9,4,6,57,1.0579746124163707,29.101130802746805,2356
1,25,16,7,4,9,62,1.145735686397989,28.788375767690646,2368
2,21,12,1,1,12,49,1.0900726691731562,29.1903089198367,2382
2,14,5,6,1,12,40,1.0903670834984005,29.236865934750426,2390
2,8,9,9,1,17,46,1.004898624261586,29.386594593892518,2391
7,13,6,15,16,15,72,1.0535117455577596,29.594382288443892,2392
0,9,8,13,20,12,62,1.04133364729389,29.371722825749877,2398
3,14,7,11,10,11,56,0.9673343615201772,29.792736843549868,2389
1,19,9,13,10,16,68,1.0876584777898954,29.61041271090278,2396
1,19,10,12,6,15,63,0.9804528922034902,31.2764986305782,2398
0,7,7,12,1,16,43,0.8421069349503906,32.37721121375014,2406
0,3,7,12,0,12,34,0.7875322745849725,33.39714078144514,2423
0,12,5,8,0,11,36,0.7110529366150005,33.975022920618954,2428
24,11,10,6,21,10,82,0.757335823963415,33.582629309159095,2407
28,11,15,6,18,11,89,0.7512821634107799,32.959304340623646,2373
19,6,15,8,11,4,63,0.7033159724671575,32.854346263989584,2361
8,10,15,3,6,3,45,0.693611160877081,32.9921730197061,2354
3,8,15,1,0,5,32,0.7675707714461186,32.21601906020886,2368
2,7,15,6,2,7,39,0.8225012815339059,33.05739970782081,2367
1,8,11,0,2,6,28,0.7618592132684687,32.87213321398837,2367
5,10,6,2,5,7,35,0.7652896296295838,32.86501034529256,2369
1,6,5,3,22,5,42,0.7963693417056795,32.959064398721154,2374
11,10,8,6,13,8,56,0.8479367574759156,32.566907526653644,2364
6,9,5,12,8,1,41,0.9359353162096052,32.2188439134239,2374
4,9,5,15,14,0,47,0.9602496953558257,32.46246488577727,2389
13,21,9,9,8,1,61,1.0116414659958959,31.75366966124551,2398
10,29,8,10,5,2,64,1.0938591666649686,31.319511589378713,2398
14,23,8,7,7,0,59,1.0930849019978173,31.73598044463988,2416
8,15,5,8,7,0,43,0.982986444305019,31.906101546410017,2450
9,4,7,7,4,3,34,0.9153055776125767,32.9154016399654,2477
5,4,5,6,6,5,31,0.7419127160751539,33.68417602103468,2485
6,8,1,11,1,4,31,0.6460584125960346,34.53415701791388,2504
7,5,5,5,1,5,28,0.5901000894483772,35.24778015664168,2514
3,8,6,6,14,4,41,0.6622795557950272,34.97657838203086,2529
25,4,5,6,13,4,57,0.6904602463946553,35.09360083150372,2514
15,3,5,7,13,2,45,0.677184170981852,34.6774074636421,2521
12,3,5,10,13,1,44,0.6881752641556851,34.75727746579383,2510
9,7,6,13,18,2,55,0.7886044956455326,34.317301908234406,2513
11,17,5,14,19,0,66,0.8424145923714886,33.82554176111882,2509
14,15,5,11,6,2,53,0.9184989248261539,33.905219234988216,2528
12,14,5,8,7,10,56,0.8502841233254449,33.925182940503134,2523
7,13,5,8,7,12,52,0.8306381774304974,33.92268140370491,2526
7,16,5,11,4,11,54,0.7021721514320853,34.88274547065853,2518
14,12,5,5,2,14,52,0.6387143922011057,35.15331682600376,2518
8,13,6,9,7,10,53,0.5291367289154548,35.23135242663306,2502
5,12,0,14,5,10,46,0.4542386981577614,35.660388584541664,2495
4,10,5,15,1,8,43,0.5445563087169526,35.17739935204468,2484
1,7,5,15,2,9,39,0.6474800300840766,34.69139449050644,2480
24,10,5,14,0,9,62,0.714363516977845,33.749291048929315,2448
11,7,7,14,23,9,71,0.8805516639838095,32.47214506852473,2429
28,7,9,14,26,6,90,1.019931307280912,31.155930993167217,2395
27,20,10,13,19,3,92,1.0634418398022325,31.026231475554486,2362
18,16,10,11,12,8,75,1.1563092717722254,29.77170265217468,2332
8,18,12,9,7,6,60,1.1593255385262573,29.649321929198067,2314
5,7,10,11,22,7,62,1.1867501026739748,28.794295278129542,2300
7,9,7,10,22,5,60,1.2048644971744948,28.58725961529327,2296
6,8,6,9,2,4,35,1.2232739681213767,28.432410896700407,2289
6,8,6,9,3,5,37,1.246945747941729,28.40865263870783,2297
12,10,5,7,17,11,62,1.2892385243833249,27.725577317255063,2276
7,6,8,8,14,15,58,1.169321338292216,28.052970604655407,2253
4,13,6,7,10,13,53,1.0780370201251799,28.580289408319118,2245
7,9,6,7,5,10,44,1.0505552248054997,28.392592528792665,2240
6,7,10,11,10,2,46,1.1326601620589722,28.400289807853788,2246
3,7,5,12,14,4,45,1.1071944076025444,28.83828303689264,2255
12,14,11,11,10,6,64,1.132333486301658,29.01400514182727,2265
4,17,10,9,32,7,79,1.272455295022953,28.85587933695761,2281
7,13,12,9,26,9,76,1.1654243208247765,29.55780995495708,2289
5,7,12,6,3,11,44,1.0693802107857238,30.14241245889871,2301
4,11,5,6,1,9,36,0.9820916716877909,30.390455189517382,2307
23,11,11,3,6,11,65,1.074351112284748,29.336561074625322,2291
11,12,10,14,6,14,67,1.1309074139287685,28.39044427391472,2269
3,13,10,17,6,12,61,1.272813292624417,28.220390890819967,2295
11,13,10,16,7,3,60,1.4404981118731595,27.64977218430763,2330
12,19,11,9,15,9,75,1.4431960554689682,28.040095912301947,2349
12,15,10,6,13,5,61,1.4611239529155624,28.301656692742196,2370
12,9,11,5,16,7,60,1.4884089554387712,28.643428723162668,2397
14,7,10,5,14,8,58,1.44220635780442,29.396981046417462,2432
9,7,5,6,16,9,52,1.3634791214418114,30.686707639232957,2443
4,12,6,6,6,10,44,1.1980737820686347,31.260128112225438,2450
14,23,12,7,8,8,72,1.189987335167847,31.32478495181523,2458
9,25,9,6,7,2,58,1.1171034769622632,31.94479011751244,2463
8,28,11,8,7,12,74,1.0538496390756202,32.241377898537,2467
3,31,10,6,7,5,62,0.9293241438834813,33.197871352104166,2485
1,13,6,7,1,11,39,0.7826538220166336,34.453446634512325,2492
6,9,7,8,33,11,74,0.9326358294775708,33.80351971795635,2511
8,7,6,6,27,9,63,0.948057397815543,34.075336960732734,2510
